created_at,text,screen_name,source,location,followers_count,friends_count,retweet_count,favourite_count,language,sentiment_polarity
(['Fri Jun 24 11:32:06 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'MaiMakkawi'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '255', '419', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:06 +0000 2022'," ""b'RT @CrewsMat10: Happy 35th birthday to Lionel Messi. The greatest player of all time. https://t.co/O0mWINOIox'""", 'Black_Dinoyes'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", '', '42', '60', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:07 +0000 2022'," '""b""""RT @sportbible:  974 Games\\n 769 Goals\\n 331 Assists\\n 7 Ballon d\'Ors\\n 40 Trophies\\n\\nHappy Birthday to Lionel Messi who turns 35 today """"""'", 'Husslejay1'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '134', '166', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:08 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'Jonas53201738'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'near you in you location 🇿🇦', '269', '848', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:08 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'half_fry_doctor'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '172', '311', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:08 +0000 2022'," ""b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\\n\\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF'""", 'matuka_s'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'unimportant', '311', '521', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:08 +0000 2022'," ""b'Lionel Messi turns 35 as he set sights on World Cup and Champions Leaguesuccess https://t.co/uhTpbZJMuW'""", 'FootballMsc'," '""<a href=""""http://publicize.wp.com/"""" rel=""""nofollow"""">WordPress.com</a>""'", 'Bangladesh', '19', '80', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:09 +0000 2022'," ""b'RT @AnkurMessi_: 35 Years of Greatness. 35 Years of Lionel Messi. https://t.co/AvksSLx3Lc'""", 'hibaristomps'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '349', '327', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:09 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'AlokDas_17'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '4', '269', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:10 +0000 2022'," ""b'RT @Messilizer: There will never be a player better than Lionel Messi'""", 'xRegistaPer90'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '96', '372', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:10 +0000 2022'," ""b'RT @LaLigaEN: Happy 35th birthday to the Lionel Messi!\\n\\nWho remembers when the Argentine wizardscored four goals in a 5-0 win fo'""", 'A_Geroux'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '47', '163', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:11 +0000 2022'," ""b'RT @TNTSportsBR: Lionel Messi: ELE NO  DESSE PLANETA MESMOOOOOO! \\n\\nSIMPLESMENTE SURREAL! O dia em que o E.T. fez o que quis com o Boat'""", 'Isabell95259292'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '218', '167', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:12 +0000 2022'," '""b""""RT @Goal_India: Lionel Messi wouldn\'t bother counting those  https://t.co/DtwMRzIFhN""""""'", 'Hackztrick'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '56', '845', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:12 +0000 2022'," ""b'RT @Mondaylee: 35 years ago football was born. Happy birthday Lionel Messi. #Messi #GOAT https://t.co/euWJkGRX3z'""", 'MultazamAnis'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Pakistan', '183', '3288', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:13 +0000 2022'," ""b'RT @LaLigaEN: Happy 35th birthday to the Lionel Messi!\\n\\nWho remembers when the Argentine wizardscored four goals in a 5-0 win fo'""", 'Frankly35632430'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Awka', '238', '480', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:15 +0000 2022'," ""b'RT @LyesBouzidi10: Happy 35th Birthday to the '""", 'N010Faizan'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", '', '0', '152', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:15 +0000 2022'," ""b'RT @TNTSportsBR: 35 ANOS DE UM DOS MAIORES DA HISTRIA!  Hoje deveria ser feriado MUNDIAL.  aniversrio de Lionel Messi! Deixa a seu'""", 'AndrdXx'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'indisposto ', '726', '551', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:15 +0000 2022'," ""b'RT @Al_ameen_Yabo: Dan Allah help rt\\n\\nI have these Designer up &amp; down for sale at affordable prices\\n\\nPricesN12000\\nNationwide delivery\\n'""", 'M_Yayaaa'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Nigeria', '1001', '712', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:15 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'binsatisfeita'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '581', '574', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:16 +0000 2022'," ""b'He conquered football'""", 'leehant11'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '0', '3', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:17 +0000 2022'," '""b""""RT @GoalNews: Relive Lionel Messi\'s greatest moments for Barcelona in El Clasico """"""'", 'Cisco814758442'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '17', '97', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:17 +0000 2022'," '""b""""RT @sportbible:  974 Games\\n 769 Goals\\n 331 Assists\\n 7 Ballon d\'Ors\\n 40 Trophies\\n\\nHappy Birthday to Lionel Messi who turns 35 today """"""'", 'Faraad_daily'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '🌍', '754', '737', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:18 +0000 2022'," ""b'RT @hazfcb_: The only                          The only\\nplaymaker                       goalscorer\\nwith 700+                       with 300'""", 'matuka_s'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'unimportant', '311', '521', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:20 +0000 2022'," ""b'RT @LaLigaEN: Happy 35th birthday to the Lionel Messi!\\n\\nWho remembers when the Argentine wizardscored four goals in a 5-0 win fo'""", 'hibaristomps'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '349', '327', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:20 +0000 2022'," '""b""""RT @ESPNFC: Lionel Messi turns 35 today.\\n\\nThe man was born to win Ballon d\'Ors  https://t.co/UeYnWRCnr1""""""'", 'simmytatty'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '4627', '680', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:21 +0000 2022'," ""b'RT @hazfcb_: The only                          The only\\nplaymaker                       goalscorer\\nwith 700+                       with 300'""", 'edemm03'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '464', '9', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:21 +0000 2022'," ""b'RT @Bltmovies: #OTD\\nBorn\\n1966 Adrienne Shelly\\n1967 Sherry Stringfield\\n1979 Mindy Kaling\\n1980 Minka Kelly\\n1987 Lionel Messi\\n1991 Dexter Dard'""", 'RezaPars'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", 'Kingdom with Pahlavi', '983', '3236', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:21 +0000 2022'," '""b""""RT @ESPNFC: Lionel Messi turns 35 today.\\n\\nThe man was born to win Ballon d\'Ors  https://t.co/UeYnWRCnr1""""""'", 'EricAdu04966202'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", '', '0', '18', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:22 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'AlokDas_17'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '4', '269', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:22 +0000 2022'," ""b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\\n\\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF'""", '_iykelouis'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'May The Force Be With You', '3281', '1348', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:22 +0000 2022'," ""b'RT @_Futbolero_: Lionel Andrs Messi Cuccittini cumple hoy 35 aos. Felicidades al PUTO AMO del ftbol mundial. #GOAT https://t.co/cqPiWArR'""", 'Rachelmtolos'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '78', '162', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:22 +0000 2022'," '""b""""RT @Goal_India: Lionel Messi wouldn\'t bother counting those  https://t.co/DtwMRzIFhN""""""'", 'mclovinz9'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", '', '7', '94', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:23 +0000 2022'," ""b'Happy birthday GOAT Lionel Messi....  #Messi https://t.co/xqWdjjgCu3'""", 'brokeNbrave98'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '151', '15', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:23 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'Wazzy_w'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '563', '1146', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:24 +0000 2022'," ""b'RT @goal: The best of Lionel Messi is yet to come  https://t.co/8Fb0rVzKQO'""", 'un0rdinaryhuman'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Accra', '248', '335', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:24 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'new_tawin'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '5', '351', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:24 +0000 2022'," '""b""""RT @sportbible:  974 Games\\n 769 Goals\\n 331 Assists\\n 7 Ballon d\'Ors\\n 40 Trophies\\n\\nHappy Birthday to Lionel Messi who turns 35 today """"""'", 'WalterGamito'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '135', '158', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:26 +0000 2022'," ""b'RT @Lm10Messista: Lionel Andrs Messi Cuccittini. [hilo]\\nMi carta de cumpleaos. https://t.co/flXFKJYFF9'""", 'elyatei'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '842', '717', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:26 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'krankeTipps'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Camp nou', '1206', '696', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:26 +0000 2022'," ""b''""", 'ZacaBenja'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Chajarí - Entre Ríos/ Santa Fe', '956', '885', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:27 +0000 2022'," ""b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\\n\\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF'""", 'polotunchi'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '98', '388', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:28 +0000 2022'," ""b'RT @TipsandSport: Goals / Assists\\n\\n Suarez best year : 78 G/A\\n Lewandowski best year : 80 G/A\\n Neymar best year : 83 G/A\\n Ronald'""", 'IlozuePeter'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", '', '4', '2', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:28 +0000 2022'," ""b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\\n\\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF'""", 'legendige'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Ibadan', '4152', '3919', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:28 +0000 2022'," ""b'RT @LaLigaEN: Happy 35th birthday to the Lionel Messi!\\n\\nWho remembers when the Argentine wizardscored four goals in a 5-0 win fo'""", 'HAMMADM77845344'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '17', '132', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:29 +0000 2022'," ""b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\\n\\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF'""", 'Taiwo2019'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'No-mans-land', '7305', '4121', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:29 +0000 2022'," ""b'RT @Al_ameen_Yabo: Dan Allah help rt\\n\\nI have these Designer shorts for sale at affordable prices\\n\\nPricesN5000\\nNationwide delivery\\n0814'""", 'M_Yayaaa'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Nigeria', '1001', '712', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:30 +0000 2022'," ""b'RT @MirrorFootball: Happy birthday Lionel Messi! \\n\\nNo one is safe from his skills  not even his own son  https://t.co/3pKk2rsMnE'""", 'ADJOKANEmmanuel'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Canada', '106', '1776', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:30 +0000 2022'," ""b'RT @LaLigaEN: Happy 35th birthday to the Lionel Messi!\\n\\nWho remembers when the Argentine wizardscored four goals in a 5-0 win fo'""", 'T3jir1'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Right where i’m meant to be ', '601', '487', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:32 +0000 2022'," ""b'RT @Farhanminar1: Happy Birthday The Greatest of all time  Lionel Messi \\n#Messi https://t.co/cQI00Xua9t'""", 'Vicoses001'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Jupiter', '577', '552', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:33 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'TriippyyXO'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '3204', '3445', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:33 +0000 2022'," ""b'RT @qwekunsiah: HAPPY BIRTHDAY GOAT LIONEL MESSI https://t.co/TN7wMD1BMf'""", 'THE_REAL_JAY_1'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'wherever money dey', '2254', '369', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:34 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'akupoftee'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '3083', '908', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:34 +0000 2022'," ""b'RT @MyBeteNoire: Lionel Messi in the year 2010. Absolutely ridiculous. No one was near his level. https://t.co/BbPxBZ2dyD'""", 'MitraAdhirath'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", '', '770', '5001', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:35 +0000 2022'," ""b'RT @LaLigaEN: Happy 35th birthday to the Lionel Messi!\\n\\nWho remembers when the Argentine wizardscored four goals in a 5-0 win fo'""", 'kobbesmith'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'My Illusions', '1536', '1565', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:35 +0000 2022'," ""b'RT @David_pattt: Happy birthday GOAT Lionel Messi\\nThanks for all the moments you made me smile  https://t.co/G0aWkses7v'""", 'Kelvinismael72'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'DMW HQ', '2800', '585', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:35 +0000 2022'," '""b""""RT @sportbible:  974 Games\\n 769 Goals\\n 331 Assists\\n 7 Ballon d\'Ors\\n 40 Trophies\\n\\nHappy Birthday to Lionel Messi who turns 35 today """"""'", 'Black_Dinoyes'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", '', '42', '60', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:36 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'TheUltimate_ZA'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Johannesburg', '14206', '1977', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:36 +0000 2022'," ""b'RT @BarcaWorldwide: Johan Cruyff: Lionel Messi is a treasure for the world of football because he is a role model for children around the'""", 'somoreblues'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '20', '44', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:36 +0000 2022'," ""b'Just like Lionel Messi.. once in a lifetime '""", 'SznLanko'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Lagos ', '128', '83', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:36 +0000 2022'," ""b'RT @sami_amaro: 35 anos de Lionel Messi e cada vez mais perto da aposentadoria #Messi35 https://t.co/hLtPKazUlQ'""", 'eloisccp'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '357', '592', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:37 +0000 2022'," ""b'RT @MisterCalvoChip:  974 Partidos\\n 769 Goles\\n 331 Asistencias\\n 7 Balones de Oro\\n 40 Titulos\\nFeliz Cumpleaos Lionel Messi #35  http'""", 'Bettyvt'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'WorldWideWeb ', '2918', '3340', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:37 +0000 2022'," ""b'RT @talkSPORT: Happy Birthday to Lionel Messi who turns 35 today \\n\\n 974 Games\\n 769 Goals\\n 331 Assists\\n\\n 1 x Olympic Gold Medal\\n 1 x'""", 'supereno0022'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '287', '1246', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:38 +0000 2022'," ""b'RT @Messilizer: There will never be a player better than Lionel Messi'""", 'mmoaNkoaa'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'TURN ON MY POST NOTIFICATION ', '40997', '2901', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:38 +0000 2022'," '""b""""RT @ESPNFC: Lionel Messi turns 35 today.\\n\\nThe man was born to win Ballon d\'Ors  https://t.co/UeYnWRCnr1""""""'", 'leoinitesta'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", '', '775', '2450', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:38 +0000 2022'," ""b'RT @Gerrychance_: Happy birthday Argentina Legend and  the real GOAT  of football Lionel Messi.\\n35 and still  https://t.co/WoSUWC0L7a'""", 'atmwaks'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'kwangu', '2262', '476', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:38 +0000 2022'," ""b'RT @LaLigaEN: Happy 35th birthday to the Lionel Messi!\\n\\nWho remembers when the Argentine wizardscored four goals in a 5-0 win fo'""", 'Irey211'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'outside', '421', '367', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:38 +0000 2022'," ""b'RT @LaLigaEN: Happy 35th birthday to the Lionel Messi!\\n\\nWho remembers when the Argentine wizardscored four goals in a 5-0 win fo'""", 'abdxrrahman'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '+234', '238', '233', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:39 +0000 2022'," ""b'RT @TipsandSport: Goals / Assists\\n\\n Suarez best year : 78 G/A\\n Lewandowski best year : 80 G/A\\n Neymar best year : 83 G/A\\n Ronald'""", 'matuka_s'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'unimportant', '311', '521', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:40 +0000 2022'," ""b'o melhor do mundo '""", 'mhcomsono'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '72', '261', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:40 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'un0rdinaryhuman'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Accra', '248', '335', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:40 +0000 2022'," ""b'Le meilleur de tous les temps. Incomparable. '""", 'mister_ethan_07'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Goma', '3536', '346', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:42 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'Guhanbalaji6'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '73', '59', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:44 +0000 2022'," ""b''""", 'yoranrp'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '259', '1553', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:44 +0000 2022'," ""b'RT @gafeblanco: Hoy cumple aos el mejor jugador de todos los tiempos\\n\\nLionel Andrs Messi Cuccittini \\n\\nY lo dice un Madridista https://t.'""", 'DayanRH_22'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '156', '558', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:46 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'marlaoblanco'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '71', '779', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:47 +0000 2022'," ""b'RT @AlbicelesteTalk: You would think the team scored a goal. Greatness of Lionel Andres Messi \\n\\n https://t.co/bivngz7V2u'""", 'GWealth27'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '634', '959', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:48 +0000 2022'," ""b' '""", 'EslamAlaa00'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '74', '502', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:49 +0000 2022'," ""b'THE BEST VIDEO MADE ON MESSI \\n#leomessi #Messi35 #Messi #MessiBirthday'""", 'Chakib_bensahla'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '119', '646', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:50 +0000 2022'," '""b""""RT @GoalNews: Relive Lionel Messi\'s greatest moments for Barcelona in El Clasico """"""'", 'supereno0022'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '287', '1246', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:50 +0000 2022'," '""b""""RT @sportbible:  974 Games\\n 769 Goals\\n 331 Assists\\n 7 Ballon d\'Ors\\n 40 Trophies\\n\\nHappy Birthday to Lionel Messi who turns 35 today """"""'", 'DwyAwangga_IO'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", 'Surabaya', '273', '722', '', '', ''], 'Neutral')
(['Fri Jun 24 11:32:50 +0000 2022'," ""b'RT @LaLigaEN: Happy 35th birthday to the Lionel Messi!\\n\\nWho remembers when the Argentine wizardscored four goals in a 5-0 win fo'""", 'ViscaCuless'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '1', '8', '', '', ''], 'Neutral')
